run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.sft_steps,train.opsd_steps,train.sft_blocks_completed,train.opsd_blocks_completed,train.mean_batch_acc,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.seg_k,train.teacher_adapter,train.replay_ratio,train.replay_buffer_size,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,hook.teacher_adapter,hook.seg_k,hook.replay_buffer_size,active_adapter
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,16,task1713_convai3_sentence_generation,62,37,25,1,1,0.12162162162162163,0.9516454885803884,3.9493526604605838,0.00020000000000000012,10.74,25,teacher,0.2,1013,default,0.1,0.27647058823529413,0.1,0.28823529411764703,0.13281249999999997,0.12656250000000002,17,0.3618010524234708,0.3644168339957192,0.3529523714410725,0.40803491233560085,0.0,0.27647058823529413,0.28823529411764703,0.23222748815165878,0,0.0,0.0,0.0,0.0,default,teacher,25,963,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,17,task306_jeopardy_answer_generation_double,62,37,25,1,1,0.40540540540540543,0.7273126146005046,8.118286131573267,0.00020000000000000012,6.92,25,teacher,0.2,1063,default,0.2,0.23333333333333334,0.2,0.23888888888888893,0.16617647058823534,0.16617647058823534,18,0.32685705353037114,0.3258807051133151,0.32172423941233874,0.3973876031463225,0.0,0.23333333333333334,0.23888888888888893,0.19457013574660634,0,0.0,0.0,0.0,0.0,default,teacher,25,1013,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,18,task298_storycloze_correct_end_classification,62,37,25,1,1,0.8108108108108109,0.3105481577963914,3.8009760106676085,0.00020000000000000012,3.04,25,teacher,0.2,1113,default,0.9,0.33157894736842103,0.9,0.3368421052631579,0.10138888888888892,0.10138888888888892,19,0.403072608565269,0.3999586090417177,0.3963620202550654,0.4571652482220081,0.0,0.33157894736842103,0.3368421052631579,0.27705627705627706,0,0.0,0.0,0.0,0.0,default,teacher,25,1063,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,19,task1730_personachat_choose_next,62,37,25,1,1,0.4594594594594595,0.2981238410950849,2.5721202649768076,0.00020000000000000012,13.16,25,teacher,0.2,1163,default,0.9,0.34500000000000003,0.9,0.35,0.11184210526315792,0.11184210526315792,20,0.43523528113813176,0.43060265746413073,0.4269568499106412,0.4820969717115505,0.0,0.34500000000000003,0.35,0.29045643153526973,0,0.0,0.0,0.0,0.0,default,teacher,25,1113,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,20,task864_asdiv_singleop_question_answering,62,37,25,1,1,0.8108108108108109,0.292705991574856,3.855452284056698,0.00020000000000000012,3.06,25,teacher,0.2,1213,default,1.0,0.3333333333333333,1.0,0.3380952380952381,0.15625000000000006,0.15625000000000006,21,0.39726814517349335,0.39419019736374705,0.3913276150102359,0.44717311765419143,0.0,0.3333333333333333,0.3380952380952381,0.28286852589641437,0,0.0,0.0,0.0,0.0,default,teacher,25,1163,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,21,task294_storycommonsense_motiv_text_generation,72,47,25,1,1,0.5,0.8684969104425464,6.500603216052254,0.00020000000000000017,3.1020408163265305,25,teacher,0.2,1270,default,0.4166666666666667,0.3643939393939393,0.4166666666666667,0.38257575757575757,0.12023809523809526,0.10595238095238098,22,0.43302633440869454,0.4250426435443618,0.4277086381730623,0.48865773196675755,0.0,0.3643939393939393,0.38257575757575757,0.3231939163498099,0,0.0,0.0,0.0,0.0,default,teacher,25,1213,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,22,task573_air_dialogue_classification,62,37,25,1,1,0.8513513513513513,0.31315125637282165,3.7027970953555163,0.00020000000000000012,4.42,25,teacher,0.2,1320,default,0.9,0.4311594202898551,0.9,0.43550724637681165,0.07386363636363638,0.07386363636363638,23,0.48456110185559803,0.480014032333854,0.47917818491848735,0.537514176276941,0.0,0.4311594202898551,0.43550724637681165,0.36996336996337,0,0.0,0.0,0.0,0.0,default,teacher,25,1270,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,23,task082_babi_t1_single_supporting_fact_question_generation,192,100,92,4,3,0.355,0.2689486932249565,1.4096758634275615,0.00019999999999999936,6.440217391304348,25,teacher,0.2,1474,default,0.3125,0.4414930555555556,0.3125,0.449826388888889,0.06630434782608698,0.06630434782608698,24,0.5326458206504175,0.5278602286180135,0.5266540276475322,0.5633023949576723,0.0,0.4414930555555556,0.449826388888889,0.380327868852459,0,0.0,0.0,0.0,0.0,default,teacher,25,1320,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,24,task1729_personachat_generate_next,62,37,25,1,1,0.0945945945945946,1.3161089798856167,3.5512886514276065,0.00020000000000000012,12.62,25,teacher,0.2,1524,default,0.0,0.4278333333333333,0.0,0.4318333333333333,0.06354166666666668,0.06770833333333336,25,0.5281507599869235,0.5225130762516446,0.5219054241699934,0.5520931880847973,0.0,0.4278333333333333,0.4318333333333333,0.3682539682539683,0,0.0,0.0,0.0,0.0,default,teacher,25,1474,default
v1_seg_opsd_replay_instrdialogpp_seed456,baseline,seg_opsd_replay,25,task1600_smcalflow_sentence_generation,62,37,25,1,1,0.08108108108108109,1.4294863572464354,7.846295926967549,0.00020000000000000012,7.18,25,teacher,0.2,1574,default,0.0,0.41907051282051283,0.0,0.41907051282051283,0.053000000000000005,0.06100000000000001,26,0.5092290603578975,0.4968466770853739,0.5033944521335406,0.5317369664741736,0.0,0.41907051282051283,0.41907051282051283,0.36,0,0.0,0.0,0.0,0.0,default,teacher,25,1524,default
