run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.mean_batch_acc,train.train.loss,train.train.answer_token_acc,train.num_total_tokens,train.num_supervised_tokens,train.grad_norm,train.lr,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,active_adapter
20260817_164012_v0_smoke,baseline,sequential_lora,0,task1590_diplomacy_text_generation,4,0.0,4.064485788345337,0.2830832455832456,2788,238,5.998542200182472,0.0002,default,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08821549611936795,0.05326168929110105,0.07539498329885513,0.025983707853411392,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,default
20260817_164012_v0_smoke,baseline,sequential_lora,1,task1713_convai3_sentence_generation,4,0.0,1.9137162864208221,0.5708333333333333,1218,114,8.09599949324186,0.0002,default,0.0,0.0,0.0,0.0,0.0,0.0,2,0.1986623825597475,0.1594881221719457,0.15258865083332535,0.09452790948250166,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,default
